name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date 
Doctor Beverly Davidson,1523057,University of Michigan,63187,No,No,Fellow,1987-01-01,1990-01-01
Doctor Robert Pyke,1521445,University of Michigan,63187,No,No,Trainee,,1975-01-01
Doctor Beverly Davidson,1523057,University of Michigan,63187,No,No,Assistant Researcher,1992-01-01,1993-01-01
Doctor Beverly Davidson,1523057,University of Michigan,63187,No,No,Director - Non-Brd,1993-01-01,1994-01-01
Brian Swierenga,1527111,University of Michigan,63187,No,No,Lecturer,,
Doctor Michael Iannuzzi,1528410,University of Michigan,63187,No,No,Various Positions,1986-01-01,1991-01-01
Scott Sokoloff,1531069,University of Michigan,63187,No,No,Guest Lecturer,,
Doctor Brian Mech,1481289,University of Michigan,63187,No,No,Associate,1997-01-01,1999-01-01
Doctor Don Miller,1486249,University of Michigan,63187,No,No,Assistant Professor,1979-01-01,1984-01-01
Jesus Pindado,1484577,University of Michigan,63187,No,No,Research Assistant,1996-05-01,1997-09-01
Dan White,1484430,University of Michigan,63187,No,No,Clerk,,
Carol Rugg,1480981,University of Michigan,63187,No,No,Lecturer,,
Elizabeth Pollard,1492995,University of Michigan,63187,No,No,Associate,,
Katie Trevathan,1514058,University of Michigan,63187,No,No,Liaison Officer,2008-04-01,2008-11-01
Karen Studer-Rabeler,1514092,University of Michigan,63187,No,No,Engineer,1987-01-01,1991-01-01
Christy Ferguson,1491403,University of Michigan,63187,No,No,Research Assistant,1993-01-01,1994-01-01
Doctor Sean Morrison,1491530,University of Michigan,63187,No,No,Associate Professor,2004-01-01,2008-01-01
Vishal Soni,1515782,University of Michigan,63187,No,No,Research Assistant,2003-01-01,2005-01-01
Katie Trevathan,1514058,University of Michigan,63187,No,No,Specialist,2004-01-01,2006-07-01
Doctor Sean Morrison,1491530,University of Michigan,63187,No,No,Assistant Professor,1999-01-01,2004-01-01
Doctor Rafal Farjo,1491820,University of Michigan,63187,No,No,Researcher,1998-01-01,2003-06-01
Doctor Tim Springer,1513304,University of Michigan,63187,No,No,Visiting Professor,1990-01-01,
Christina DeHayes,1514089,University of Michigan,63187,No,No,Lecturer,,
Doctor Jeffrey Bonner,1488745,University of Michigan,63187,No,No,Professor,1982-01-01,1983-01-01
Doctor Mule Mulay,1489209,University of Michigan,63187,No,No,Professor,,
Katie Trevathan,1514058,University of Michigan,63187,No,No,Division Manager,2008-11-01,2013-12-01
Doctor Sean Morrison,1491530,University of Michigan,63187,No,No,Professor,2008-01-01,2011-01-01
Doctor Valentin Zhelyaskov,1491828,University of Michigan,63187,No,No,Research Fellow,,
Karen Studer-Rabeler,1514092,University of Michigan,63187,No,No,Associate Director - Business Development,1999-09-01,2007-10-01
Doctor Liya Wang,1491767,University of Michigan,63187,No,No,Adjunct Professor,,
Andy Carra,1516417,University of Michigan,63187,No,No,Research Assistant,1997-10-01,2000-08-01
Professor Doctor Brian Athey,1476673,University of Michigan,63187,No,No,Co-Director,2015-01-01,
Phillip White,1466293,University of Michigan,63187,No,No,Project Manager,,
Professor Dame Anna Dominiczak,1469676,University of Michigan,63187,No,No,Scientist,1990-01-01,1991-01-01
Susan Lowance,1466284,University of Michigan,63187,No,No,Various Positions,,
Professor Doctor Brian Athey,1476673,University of Michigan,63187,No,No,Lecturer,1991-01-01,1993-01-01
Doctor Zaher Andraus,1472420,University of Michigan,63187,No,No,Associate,2009-01-01,2010-01-01
Professor Doctor Brian Athey,1476673,University of Michigan,63187,No,No,Professor,2009-01-01,2012-01-01
JP La Forest,1471413,University of Michigan,63187,No,No,Manager - Business Development,2009-12-01,2011-05-01
Ken Faulkner,1466276,University of Michigan,63187,No,No,Visiting Lecturer,,
Doctor Zaher Andraus,1472420,University of Michigan,63187,No,No,Research Assistant,2002-01-01,2009-01-01
Professor Doctor Brian Athey,1476673,University of Michigan,63187,No,No,Professor,2012-01-01,2015-01-01
Michael Corcoran,1466062,University of Michigan,63187,No,No,Lecturer,,
Professor Doctor Bill Maloney III,1466418,University of Michigan,63187,No,No,Visiting Professor,2007-01-01,2007-01-01
Bob Gleichauf,1475322,University of Michigan,63187,No,No,Research Fellow,,
Gabriel Rebeiz,1469618,University of Michigan,63187,No,No,Professor,1988-01-01,2005-01-01
Doctor Dennis Wahr,1475678,University of Michigan,63187,No,No,Resident,,
Matt Banks,1466033,University of Michigan,63187,No,No,Lecturer,,
Herb Asher,1469639,University of Michigan,63187,No,No,Instructor,1968-01-01,1977-01-01
Doctor Andrew Hertler,1474960,University of Michigan,63187,No,No,Resident,1982-01-01,1984-01-01
Doctor Calvin Mackie,1471606,University of Michigan,63187,No,No,Visiting Professor,2004-01-01,2005-01-01
Doctor Kate Schecter,1464978,University of Michigan,63187,No,No,Teacher,1993-01-01,1997-01-01
Vince Alessi,1459242,University of Michigan,63187,No,No,Intern,2008-05-01,2008-10-01
Doctor Richard Wahl,1457832,University of Michigan,63187,No,No,Faculty Member,1983-01-01,1990-01-01
Michael Farmer,1463285,University of Michigan,63187,No,No,Guest Lecturer,,
Doctor Nalini Ghag-Motwani,1464057,University of Michigan,63187,No,No,Consultant,1997-05-01,1999-05-01
Doctor Richard Wahl,1457832,University of Michigan,63187,No,No,Division Director,1990-01-01,2000-01-01
George Goodin,1458392,University of Michigan,63187,No,No,Assistant Dean,1992-01-01,2012-06-01
Doctor Tom Zweng,1399870,University of Michigan,63187,No,No,Resident,1984-07-01,1990-06-01
Michael Barr,1403039,University of Michigan,63187,No,No,Professor,2017-01-01,
Evan Cooke,1403087,University of Michigan,63187,No,No,Research Fellow,,2007-01-01
Doctor Vin Sahney,1405284,University of Michigan,63187,No,No,Teacher,,
Omar Javaid,1407378,University of Michigan,63187,No,No,Consultant,1992-01-01,1994-01-01
Don Mask,1452817,University of Michigan,63187,No,No,Director - Ops,1988-05-01,1991-04-01
Denise Haselhorst,1450019,University of Michigan,63187,No,No,Various Positions,,
Doctor Alan Hunt,1450197,University of Michigan,63187,No,No,Research Assistant,1992-01-01,1994-01-01
Eileen Heisman,1451902,University of Michigan,63187,No,No,Faculty Member,2008-10-01,2011-01-01
Doctor Christopher Fleury,1407658,University of Michigan,63187,No,No,Faculty Member,1994-01-01,1996-01-01
Ken Graham,1309048,University of Michigan,63187,No,No,Advisory Board Member,,
Doctor David Recker,1305126,University of Michigan,63187,No,No,Chief Resident,1986-01-01,1987-01-01
Professor Doctor Michael Jordan,1308487,University of Michigan,63187,No,No,Associate Editor,1998-01-01,2001-01-01
Terry Sullivan,1304004,University of Michigan,63187,No,No,Visiting Scholar,1990-01-01,1990-01-01
Tim Frank,1316083,University of Michigan,63187,No,No,Assistant,,1994-01-01
Doctor Ian MacLachlan,1319091,University of Michigan,63187,No,No,Researcher,,
Marc Weiser,1319980,University of Michigan,63187,No,No,Adjunct Professor,2008-09-01,2014-05-01
Doctor Joerg Lahann,1314211,University of Michigan,63187,No,No,Assistant Professor,2003-01-01,2008-01-01
Doctor Joerg Lahann,1314211,University of Michigan,63187,No,No,Professor,2012-01-01,
Doctor Joerg Lahann,1314211,University of Michigan,63187,No,No,Associate Professor,2008-01-01,2012-01-01
Doctor Jim Baker Jr,1295663,University of Michigan,63187,No,No,Director - Non-Brd,1998-07-01,2001-05-01
Professor Doctor H Fogler,1299375,University of Michigan,63187,No,No,Professor,1975-01-01,1984-01-01
Professor Doctor H Fogler,1299375,University of Michigan,63187,No,No,Associate Professor,1971-01-01,1975-01-01
Doctor Jim Baker Jr,1295663,University of Michigan,63187,No,No,Associate Professor,1989-06-07,1991-01-01
Ashutosh Varshney,1297787,University of Michigan,63187,No,No,Associate Professor,2001-01-01,2003-01-01
Doctor Sameer Pradhan,1294361,University of Michigan,63187,No,No,Research Assistant,1999-09-01,2003-08-01
Andy Corr,1298825,University of Michigan,63187,No,No,Consultant,2002-04-01,2002-09-01
Professor Doctor H Fogler,1299375,University of Michigan,63187,No,No,Assistant Professor,1965-01-01,1971-01-01
Doctor S Stulberg,1297166,University of Michigan,63187,No,No,Fellow,1966-06-01,1966-09-01
Doctor Jim Baker Jr,1295663,University of Michigan,63187,No,No,Professor,1996-05-17,1998-07-01
Doctor Jim Baker Jr,1295663,University of Michigan,63187,No,No,Associate Professor,1991-01-01,1993-01-01
Kurt Skifstad,1293629,University of Michigan,63187,No,No,Faculty Member,2010-01-01,2012-12-01
Ashutosh Varshney,1297787,University of Michigan,63187,No,No,Professor,2003-01-01,2008-01-01
Professor Doctor H Fogler,1299375,University of Michigan,63187,No,No,Department Chairman,1985-01-01,1990-01-01
Doctor Jim Baker Jr,1295663,University of Michigan,63187,No,No,Division Chief,1993-01-01,1996-05-17
David States,1294749,University of Michigan,63187,No,No,Professor,2001-01-01,2006-01-01
Doctor Jim Baker Jr,1295663,University of Michigan,63187,No,No,Division Co-Director,2001-05-01,2001-06-01
David States,1294749,University of Michigan,63187,No,No,Senior Scientist,2006-01-01,2008-01-01
Dan Lyons,1298130,University of Michigan,63187,No,No,Lecturer,,
Doctor Bruce Roth,1292387,University of Michigan,63187,No,No,Adjunct Associate Professor,1996-01-01,2007-01-01
Julie Peterson,1291993,University of Michigan,63187,No,No,Director - Information Services,1994-01-01,2000-12-01
Doctor Paul Kostecki,1290947,University of Michigan,63187,No,No,Fellow,,1978-01-01
Senator Elizabeth Warren,1290433,University of Michigan,63187,No,No,Visiting Professor,1985-01-01,
Julie Peterson,1291993,University of Michigan,63187,No,No,Associate VP,2000-12-15,2007-02-01
Julie Peterson,1291993,University of Michigan,63187,No,No,Interim VP,2007-02-01,2007-05-01
Deborah Freund,1291811,University of Michigan,63187,No,No,Associate,1976-01-01,1977-01-01
Doctor Richard Curtin,1285757,University of Michigan,63187,No,No,Associate Professor,1970-01-01,1976-01-01
Professor Allen Samuels,1262541,University of Michigan,63187,No,No,Consultant,1992-01-01,
Asenath Andrews,1261051,University of Michigan,63187,No,No,Faculty Member,,
Doctor Daria Golebiowska-Tataj,1261309,University of Michigan,63187,No,No,Faculty Member,2010-01-01,2014-01-01
Doctor Jay Keasling,1260082,University of Michigan,63187,No,No,Assistant,1986-01-01,1991-01-01
Doctor A Fendrick,1261657,University of Michigan,63187,No,No,Division Director,2002-01-01,
Doctor Glen Daigger,1263538,University of Michigan,63187,No,No,Professor,,
Doctor Michael Pikal,1261604,University of Michigan,63187,No,No,Adjunct Professor,,
Doctor Robert Grubbs,1259236,University of Michigan,63187,No,No,Lecturer,2002-01-01,2008-01-01
Professor Doctor Lynda Applegate,1263325,University of Michigan,63187,No,No,Faculty Member,,
Professor Marshall van Alstyne,1263291,University of Michigan,63187,No,No,Assistant Professor,1997-01-01,2004-01-01
Doctor Cynthia McCormick,1258755,University of Michigan,63187,No,No,Resident,,
Doctor Dave Gordon,1263119,University of Michigan,63187,No,No,Lecturer,1981-01-01,
Doctor A Fendrick,1261657,University of Michigan,63187,No,No,Faculty Member,1998-01-01,2002-01-01
Doctor Stu Hart,1250572,University of Michigan,63187,No,No,Founding Director,,
David Gass,1253026,University of Michigan,63187,No,No,Researcher,1987-01-01,1989-01-01
Doctor Bert Liang,1253937,University of Michigan,63187,No,No,Trainee,,
Inder Singh,1255053,University of Michigan,63187,No,No,ED,1997-06-01,1998-07-01
Paul Kim,1253680,University of Michigan,63187,No,No,Editor-in-Chief,,
Doctor Fernando Alberdi,1250387,University of Michigan,63187,No,No,Lecturer,2007-01-01,2008-01-01
Rear Admiral Ali Khan,1253677,University of Michigan,63187,No,No,Resident,,1991-01-01
Anika Goss-Foster,1279079,University of Michigan,63187,No,No,Coordinator,1994-01-01,1999-06-01
Doctor Elliot Chaikof,1279038,University of Michigan,63187,No,No,Lecturer,2009-01-01,2010-01-01
Anika Goss-Foster,1279079,University of Michigan,63187,No,No,Coordinator,1993-01-01,1994-01-01
Marv Krislov,1277299,University of Michigan,63187,No,No,VP/General Counsel,1998-11-01,2007-07-01
Doctor Gary Nabel,1278938,University of Michigan,63187,No,No,Assistant Professor,1997-01-01,1999-01-01
Doctor Gary Nabel,1278938,University of Michigan,63187,No,No,Co-Director,1994-01-01,1997-01-01
Sunil Navale,1280186,University of Michigan,63187,No,No,Various Positions,,
Doctor Charles Foster,1275062,University of Michigan,63187,No,No,Visiting Professor,1994-01-01,
Doctor Michael Marletta,1273157,University of Michigan,63187,No,No,Senior Fellow,,1996-01-01
Danielle Allen,1273567,University of Michigan,63187,No,No,Guest Lecturer,,2003-01-01
Doctor Jim Shipley,1272158,University of Michigan,63187,No,No,Various Positions,1985-12-01,1993-07-01
Doctor Charles Foster,1275062,University of Michigan,63187,No,No,Visiting Professor,1985-01-01,
Bruce Wallace,1272954,University of Michigan,63187,No,No,Visiting Lecturer,,
Doctor David Chynoweth,1274796,University of Michigan,63187,No,No,Assistant Professor,1970-01-01,1977-01-01
Doctor Terry Root,1272239,University of Michigan,63187,No,No,Teacher,,
Doctor Michael Marletta,1273157,University of Michigan,63187,No,No,Scientist,1997-01-01,1998-01-01
Doctor Sewon Kang,1275675,University of Michigan,63187,No,No,Assistant,1981-01-01,
Doctor Michael Raizman,1271431,University of Michigan,63187,No,No,Visiting Professor,,
Doctor Ulrich von Andrian,1271857,University of Michigan,63187,No,No,Intern,,
Doctor Ron Donohue,1321944,University of Michigan,63187,No,No,Associate,1988-01-01,1992-06-01
Doctor Arul Chinnaiyan,1325502,University of Michigan,63187,No,No,Professor,,
Doctor Pete Daddona,1321676,University of Michigan,63187,No,No,Associate Professor,,
Doctor Shaomeng Wang,1325504,University of Michigan,63187,No,No,Professor,2006-01-01,
Doctor Harry LeVine III,1330722,University of Michigan,63187,No,No,Scientist,1993-10-01,2001-07-01
Sri Sridharan,1331622,University of Michigan,63187,No,No,Associate,2000-09-01,2002-12-01
Doctor Jeff Bernhard,1335234,University of Michigan,63187,No,No,Visiting Professor,,
Doctor Dan Clauw,1331981,University of Michigan,63187,No,No,Professor,2001-01-01,
David Skelly,1354639,University of Michigan,63187,No,No,Assistant,1987-01-01,1991-01-01
Doctor A Betz,1352180,University of Michigan,63187,No,No,Interim Dean,1996-01-01,1998-01-01
Doctor Anagh Vora,1354110,University of Michigan,63187,No,No,Guest Lecturer,,
Mike Vostrizansky,1351473,University of Michigan,63187,No,No,Advisor,2006-01-01,2007-01-01
John Freshley,1347974,University of Michigan,63187,No,No,Mentor,2013-02-01,2013-10-01
Doctor A Betz,1352180,University of Michigan,63187,No,No,Various Positions,1979-01-01,1996-01-01
Datin Stephen Ondra,1346045,University of Michigan,63187,No,No,Faculty Member,1994-01-01,1996-01-01
Bernhard Palsson,1346371,University of Michigan,63187,No,No,Professor,1984-01-01,1995-01-01
Professor Doctor Stanley Watson Jr,1339610,University of Michigan,63187,No,No,Professor,1978-01-01,
Doctor Paula Allen-Meares,1340851,University of Michigan,63187,No,No,Principal Investigator,,
Doctor Stephen White,1366669,University of Michigan,63187,No,No,Director - Research,1989-08-01,1995-11-01
Doctor Lakshmi Halasyamani,1369614,University of Michigan,63187,No,No,Instructor,2003-01-01,2014-01-01
Doctor Dan Barry,1372679,University of Michigan,63187,Yes,Yes,Assistant Professor,1985-01-01,1992-01-01
Doctor Dan Barry,1372679,University of Michigan,63187,No,No,Resident,,1985-01-01
Doctor Dieter Dsedau,1357223,University of Michigan,63187,No,No,Various Positions,,
Doctor Tarek Hamouda,1360347,University of Michigan,63187,No,No,Various Positions,1997-09-01,2001-03-01
Doctor Ron Miller,1362136,University of Michigan,63187,No,No,Investigator,1989-01-01,1991-01-01
Doctor Hugh Calkins,1361977,University of Michigan,63187,No,No,Faculty Member,1992-01-01,2002-01-01
Professor Robert Putnam,1361739,University of Michigan,63187,No,No,Assistant Professor,1970-01-01,1972-01-01
Professor Robert Putnam,1361739,University of Michigan,63187,No,No,Professor,1975-01-01,2006-01-01
Wayne Brown,1356537,University of Michigan,63187,No,No,Business Manager,,
Professor Robert Putnam,1361739,University of Michigan,63187,No,No,Visiting Professor,2006-01-01,2011-01-01
Professor Robert Putnam,1361739,University of Michigan,63187,No,No,Associate Professor,1972-01-01,1975-01-01
Doctor Ron Miller,1362136,University of Michigan,63187,No,No,Scientist,1991-01-01,1995-01-01
Doctor Hugh Calkins,1361977,University of Michigan,63187,No,No,Assistant Professor,1989-01-01,1992-01-01
Professor Robert Putnam,1361739,University of Michigan,63187,No,No,Lecturer,1968-01-01,1970-01-01
Doctor James Quinn,1362057,University of Michigan,63187,No,No,Faculty Member,1996-01-01,1998-01-01
Doctor Jim Bristol,1386411,University of Michigan,63187,No,No,Adjunct Professor,,
Doctor Jack Dixon,1394399,University of Michigan,63187,Yes,Yes,Professor,1991-01-01,2001-01-01
Doctor Jack Dixon,1394399,University of Michigan,63187,No,No,Director - Non-Brd,2001-01-01,2002-01-01
Guillermo Aguilar-Alvarez,1386299,University of Michigan,63187,No,No,Visiting Professor,,
Jason Levien,1387139,University of Michigan,63187,No,No,Adjunct Professor,,
Doctor Earl Lewis,1383379,University of Michigan,63187,No,No,Professor,1995-01-01,1997-01-01
Tim Slottow,1383153,University of Michigan,63187,No,No,Interim CFO,2002-05-01,2003-05-01
Doctor Earl Lewis,1383379,University of Michigan,63187,No,No,Interim Dean,1997-01-01,1998-01-01
Tim Slottow,1383153,University of Michigan,63187,No,No,Associate VP - Finance,1998-01-01,2002-05-01
Tim Slottow,1383153,University of Michigan,63187,No,No,Executive VP/CFO,2003-06-01,2014-06-01
Doctor Earl Lewis,1383379,University of Michigan,63187,No,No,Associate Professor,1989-01-01,1995-01-01
Nick Cucinelli,753480,University of Michigan,63187,No,No,Mentor,2009-09-01,2011-09-01
Doctor Jim Campbell,753722,University of Michigan,63187,No,No,Visiting Professor,1996-09-01,1997-01-01
Doctor Bill Ting,754174,University of Michigan,63187,No,No,Assistant Professor,1978-01-01,1982-01-01
Rick Walawender,760837,University of Michigan,63187,No,No,Editor,1985-01-01,1986-01-01
Jim Sutter,761110,University of Michigan,63187,No,No,Guest Lecturer,,
Professor Doctor Daniel Wang,757903,University of Michigan,63187,No,No,Lecturer,1987-01-01,
Doctor Ron Gemberling,754510,University of Michigan,63187,No,No,Resident,1978-01-01,1979-01-01
Allan Martin,754814,University of Michigan,63187,No,No,Guest Lecturer,2003-01-01,
The Hon. Doctor Mark McClellan,753755,University of Michigan,63187,No,No,Principal Investigator,,
Doctor Alan Goldman,753650,University of Michigan,63187,No,No,Research Fellow,1970-01-01,1971-01-01
Doctor Roger Cone,764629,University of Michigan,63187,No,No,Director - Non-Brd,2017-05-18,
Doctor Mike Weisfeldt,765140,University of Michigan,63187,No,No,Visiting Professor,,1982-01-01
Doctor Bill O'Neill,770185,University of Michigan,63187,No,No,Instructor,1982-01-01,1983-01-01
Doctor Manuel Lpez-Figueroa,767196,University of Michigan,63187,No,No,Researcher,1996-01-01,2000-01-01
Professor Doctor Gary Hamel,764852,University of Michigan,63187,No,No,Visiting Professor,,
Doctor Bill O'Neill,770185,University of Michigan,63187,No,No,Associate Professor,1986-01-01,1987-01-01
Doctor Nick Darby,766133,University of Michigan,63187,No,No,Mentor,2013-03-01,2013-09-01
Doctor Bill O'Neill,770185,University of Michigan,63187,No,No,Assistant Professor,1983-01-01,1986-01-01
Professor Gerry McCormac,771823,University of Michigan,63187,No,No,Faculty Member,1984-06-01,1989-09-01
Doctor Beverley Pitts,767818,University of Michigan,63187,No,No,Evaluator,,2000-10-01
Larry Harmer,764365,University of Michigan,63187,No,No,Lecturer,2003-01-01,2008-01-01
Doctor Hal Varian,764421,University of Michigan,63187,No,No,Professor,1983-01-01,1984-01-01
Doctor Hal Varian,764421,University of Michigan,63187,No,No,Professor,1984-01-01,1996-01-01
Doctor Hal Varian,764421,University of Michigan,63187,No,No,Professor,1977-01-01,1983-01-01
William Marks,740677,University of Michigan,63187,No,No,Various Positions,,
Josh Sirefman,742794,University of Michigan,63187,No,No,Guest Lecturer,,
Doctor Leon Terry,732095,University of Michigan,63187,No,No,Professor,,
Doctor Leon Terry,732095,University of Michigan,63187,No,No,Associate Professor,,
Jason Mironov,753093,University of Michigan,63187,No,No,Division President,2004-04-01,2005-04-01
Nina de Souza,750882,University of Michigan,63187,No,No,Coordinator,2003-01-01,2006-01-01
Larry Burns,623333,University of Michigan,63187,No,No,Professor,2010-01-01,2015-01-01
Doctor Matthew O'Donnell,803683,University of Michigan,63187,No,No,Professor,1992-01-01,2006-01-01
Professor Doctor Steve Forrest,624926,University of Michigan,63187,No,No,Vice President - Research,2006-01-01,2013-09-01
Doctor Craig Marks,626374,University of Michigan,63187,No,No,Adjunct Professor,,
Professor Doctor Steve Forrest,624926,University of Michigan,63187,No,No,Director - Non-Brd,,
Doctor Kevin Tseng,603217,University of Michigan,63187,No,No,Research Fellow,1991-10-01,1994-01-01
Jane Sherburne,605548,University of Michigan,63187,No,No,Counsel,1997-01-01,2000-01-01
Doctor Yoon Lee,620702,University of Michigan,63187,No,No,Trainee,,
Lee Daniels,603513,University of Michigan,63187,No,No,Guest Lecturer,,
Doctor Michael O'Reilly,643800,University of Michigan,63187,No,No,Assistant Professor,1996-09-01,2002-08-01
Doctor Michael O'Reilly,643800,University of Michigan,63187,No,No,Associate Professor,2002-09-01,2008-02-01
Doctor Michael Lewis,656097,University of Michigan,63187,No,No,Trainee,,
Doctor Nathan Levin,655425,University of Michigan,63187,No,No,Professor,,
Captain Mike Barger,655214,University of Michigan,63187,Yes,No,Director - ED,2017-02-01,
Doctor David Hirsch,652425,University of Michigan,63187,No,No,Instructor,1978-01-01,1994-01-01
Rich Sheridan,846635,University of Michigan,63187,No,No,Adjunct Professor,,
Daryl Weinert,846639,University of Michigan,63187,No,No,Associate VP,2012-05-01,2015-11-01
Doctor Niara Sudarkasa,837566,University of Michigan,63187,No,No,Associate Professor,1970-01-01,1976-01-01
Phil Okeson,841625,University of Michigan,63187,No,No,Various Positions,1991-01-01,
Professor Ira Schwartz,845471,University of Michigan,63187,No,No,Professor,1987-01-01,1993-01-01
David Gregory,835182,University of Michigan,63187,No,No,Associate Professor,1984-01-01,1991-01-01
Doctor Niara Sudarkasa,837566,University of Michigan,63187,No,No,Professor,1984-01-01,1987-01-01
Doctor Niara Sudarkasa,837566,University of Michigan,63187,No,No,Full Professor,1976-01-01,1981-01-01
Doctor Bob Weisbuch,841912,University of Michigan,63187,No,No,Various Positions,,
Doctor Niara Sudarkasa,837566,University of Michigan,63187,No,No,Professor,1967-01-01,1970-01-01
Doctor Ed Pagani,846254,University of Michigan,63187,No,No,Associate Director,2017-01-01,
Paul De Grauwe,835949,University of Michigan,63187,No,No,Visiting Professor,,
Daryl Weinert,846639,University of Michigan,63187,No,No,Associate VP,2015-11-01,2018-01-01
Doctor Ed Pagani,846254,University of Michigan,63187,No,No,Assistant Director,2013-11-01,2017-01-01
Doctor Nadra Franklin,837596,University of Michigan,63187,No,No,Principal Investigator,,
Doctor Muneesh Tewari,837027,University of Michigan,63187,No,No,Associate Professor,2014-02-01,
Doctor Niara Sudarkasa,837566,University of Michigan,63187,No,No,Division Director,1981-01-01,1984-01-01
Daryl Weinert,846639,University of Michigan,63187,Yes,No,Director - ED,2007-12-01,2012-05-01
Professor Doctor Robert Bartlett,835213,University of Michigan,63187,No,No,Director - Non-Brd,1980-07-01,2005-06-01
Daryl Weinert,846639,University of Michigan,63187,No,No,Senior Director,2006-01-01,2007-01-01
Daryl Weinert,846639,University of Michigan,63187,No,No,Director - Corporate Relations,1999-11-01,2005-12-01
Professor Doctor Arnoud Boot,832872,University of Michigan,63187,No,No,Fellow,,
Doctor Alex Jen,803680,University of Michigan,63187,No,No,Advisory Board Member,,
Professor Doctor Mike Moldowan,830490,University of Michigan,63187,No,No,Associate,1972-01-01,1974-01-01
Bob White,775420,University of Michigan,63187,No,No,Editor,1970-01-01,1972-01-01
Doctor Monte Harris,775916,University of Michigan,63187,No,No,Resident,1994-01-01,1999-01-01
Doctor Monte Harris,775916,University of Michigan,63187,No,No,Assistant Professor,2000-01-01,2001-01-01
Doctor Monte Harris,775916,University of Michigan,63187,No,No,Fellow,1999-01-01,2000-01-01
Doctor Monte Harris,775916,University of Michigan,63187,No,No,Intern,1993-01-01,1994-01-01
Doctor Thomas von Lehman,796417,University of Michigan,63187,No,No,Researcher,,
Doctor Mike Wider,877958,University of Michigan,63187,No,No,Division Director,2005-01-01,2006-12-01
Doctor Ole Baadsgaard,882492,University of Michigan,63187,No,No,Assistant Professor,,
Doctor Shannon Andrews,876132,University of Michigan,63187,No,No,Associate Professor,,
Joel Tauber,873397,University of Michigan,63187,No,No,Division President,,
Margo Pernick,874163,University of Michigan,63187,No,No,Program Director,,
Bob Aronson,873103,University of Michigan,63187,No,No,Adjunct Professor,,
Doctor Lynne Vernon-Feagans,850266,University of Michigan,63187,No,No,Associate,1970-01-01,1972-01-01
Christopher Leinberger,851526,University of Michigan,63187,No,No,Program Director,2002-01-01,2005-01-01
Professor Doctor Jichuan Wang,851169,University of Michigan,63187,No,No,Fellow,1989-01-01,1991-01-01
Doctor Tsu-Yin Wu,855656,University of Michigan,63187,No,No,Trainee,2004-01-01,
Doctor Michael Simon,855345,University of Michigan,63187,No,No,Visiting Professor,2009-03-01,2009-05-01
Doctor Glenn Chertow,851776,University of Michigan,63187,No,No,Visiting Professor,2001-01-01,
Pierre Bull,854816,University of Michigan,63187,No,No,Assistant,2004-08-01,2005-06-01
Doctor William Engel,856718,University of Michigan,63187,No,No,Intern,1955-01-01,1956-01-01
Christopher Leinberger,851526,University of Michigan,63187,No,No,Lecturer,2005-06-01,2012-06-01
Doctor Elliot Rayfield,851747,University of Michigan,63187,No,No,Resident,,
Amy McCombs,852980,University of Michigan,63187,No,No,Guest Lecturer,,
Anita Gliniecki,871364,University of Michigan,63187,No,No,Various Positions,1988-01-01,1988-01-01
Kathy Wendler,856696,University of Michigan,63187,No,No,Various Positions,,
Dawn Batts,854063,University of Michigan,63187,No,No,Teacher,,
Doctor Rulan Parekh,851064,University of Michigan,63187,No,No,Research Fellow,1997-01-01,1999-01-01
Albert Wat,855775,University of Michigan,63187,No,No,Coordinator,1999-01-01,2001-01-01
Doctor Richard Jove,850935,University of Michigan,63187,No,No,Associate Professor,1994-01-01,1995-01-01
Robert Kasdin,851722,University of Michigan,63187,No,No,Executive VP/CFO,1998-01-01,2002-07-01
Doctor Glen Bowersock,852776,University of Michigan,63187,No,No,Lecturer,1989-01-01,1989-01-01
Tim Christensen,852706,University of Michigan,63187,No,No,Administrator,1981-01-01,1987-01-01
Wendy Keeney,852534,University of Michigan,63187,No,No,ED - Development,1990-09-01,2005-08-01
Doctor Tom Northrup,853167,University of Michigan,63187,No,No,Teacher,,
Doctor Rulan Parekh,851064,University of Michigan,63187,No,No,Fellow,1995-01-01,1997-01-01
Doctor Bill Roush,852566,University of Michigan,63187,No,No,Professor,1997-01-01,2002-01-01
Doctor Bill Roush,852566,University of Michigan,63187,No,No,Professor,2002-01-01,2004-01-01
Doctor Theodore Lawrence,856328,University of Michigan,63187,No,No,Faculty Member,1987-01-01,
Doctor David Laird Jr,853137,University of Michigan,63187,No,No,Fellow,,
Doctor Bill Roush,852566,University of Michigan,63187,No,No,Professor,2004-01-01,2005-01-01
Doctor Bruce Redman,892509,University of Michigan,63187,No,No,Faculty Member,1997-08-01,2000-01-01
Hassan Movahhed,885083,University of Michigan,63187,No,No,Various Positions,,
Doctor John Faulkner,883809,University of Michigan,63187,No,No,Professor Emeritus,,
Charles Harris,892948,University of Michigan,63187,No,No,Assistant Director,,
Doctor Eric Topol,896186,University of Michigan,63187,No,No,Professor,1985-01-01,1991-01-01
Doctor Tom Spector,896051,University of Michigan,63187,No,No,Consultant,1987-01-01,1990-01-01
Doctor Anna Kovalszki,1070496,University of Michigan,63187,No,No,Assistant Professor,,
Doctor Adnan Hammad,1070375,University of Michigan,63187,No,No,Consultant,1995-01-01,
